鮅 bi4  鑵 guan4  瞭 liao3  霎 sha4  艳 yan4  
泌 bi4/mi4  光 guang1  钌 liao3  歃 sha4  宴 yan4  
裨 bi4/pi2  胱 guang1  蓼 liao3/lu4  唼 sha4  焰 yan4  
辟 bi4/pi4  咣 guang1  料 liao4  翜 sha4  雁 yan4  
睥 bi4/pi4  銧 guang1  廖 liao4  閯 sha4  彦 yan4  
边 bian1  硄 guang1  撂 liao4  翣 sha4  堰 yan4  
编 bian1  趪 guang1  镣 liao4  厦 sha4/xia4  谚 yan4  
鞭 bian1  桄 guang1/guang4  尥 liao4  筛 shai1  晏 yan4  
蝙 bian1  广 guang3  鐐 liao4  篩 shai1  砚 yan4  
砭 bian1  犷 guang3  鴷 lie  酾 shai1  赝 yan4  
笾 bian1  逛 guang4  咧 lie1/lie3  晒 shai4  唁 yan4  
鳊 bian1  规 gui1  列 lie4  山 shan1  驗 yan4  
煸 bian1  归 gui1  烈 lie4  衫 shan1  餍 yan4  
邊 bian1  龟 gui1  裂 lie4  珊 shan1  焱 yan4  
編 bian1  瑰 gui1  猎 lie4  删 shan1  滟 yan4  
邉 bian1  硅 gui1  劣 lie4  煽 shan1  酽 yan4  
箯 bian1  闺 gui1  洌 lie4  姗 shan1  谳 yan4  
贬 bian3  圭 gui1  冽 lie4  跚 shan1  鷃 yan4  
褊 bian3  皈 gui1  趔 lie4  苫 shan1  軅 yan4  
窆 bian3  鲑 gui1  鬣 lie4  潸 shan1  讞 yan4  
碥 bian3  妫 gui1  捩 lie4  舢 shan1  顑 yan4  
釆 bian3  規 gui1  躐 lie4  芟 shan1  艷 yan4  
覵 bian3  邽 gui1  鬛 lie4  膻 shan1  醼 yan4  
扁 bian3/pian1  螝 gui1  蛚 lie4  钐 shan1  饜 yan4  
匾 bian3/pian2  龜 gui1  睙 lie4  纔 shan1  讌 yan4  
变 bian4  膭 gui1  茢 lie4  羶 shan1  贋 yan4  
遍 bian4  雟 gui1  脟 lie4  釤 shan1  艶 yan4  
辩 bian4  鴃 gui1  林 lin2  鯅 shan1  諺 yan4  
辨 bian4  袿 gui1  临 lin2  羴 shan1  鬳 yan4  
辫 bian4  鬶 gui1  邻 lin2  扇 shan1/shan4  央 yang1  
汴 bian4  鴂 gui1  琳 lin2  埏 shan1/yan2  秧 yang1  
卞 bian4  瞡 gui1  麟 lin2  闪 shan3  殃 yang1  
弁 bian4  鮭 gui1  鳞 lin2  睒 shan3  鸯 yang1  
變 bian4  傀 gui1/kui3  磷 lin2  閃 shan3  泱 yang1  
苄 bian4  鬼 gui3  霖 lin2  陝 shan3  鴦 yang1  
缏 bian4  轨 gui3  粼 lin2  陕 shan3/Shan3  眏 yang1  
辯 bian4  诡 gui3  嶙 lin2  善 shan4  阳 yang2  
忭 bian4  癸 gui3  遴 lin2  擅 shan4  洋 yang2  
覍 bian4  庋 gui3  啉 lin2  膳 shan4  杨 yang2  
緶 bian4  匦 gui3  臨 lin2  讪 shan4  扬 yang2  
艑 bian4  宄 gui3  辚 lin2  汕 shan4  羊 yang2  
便 bian4/pian2  晷 gui3  箖 lin2  赡 shan4  疡 yang2  
标 biao1  簋 gui3  鄰 lin2  缮 shan4  佯 yang2  
彪 biao1  軌 gui3  麐 lin2  蟮 shan4  炀 yang2  
镖 biao1  祪 gui3  粦 lin2  鳝 shan4  陽 yang2  
飙 biao1  詭 gui3  驎 lin2  嬗 shan4  烊 yang2  
镳 biao1  贵 gui4  瞵 lin2  鄯 shan4  蛘 yang2  
膘 biao1  桂 gui4  鱗 lin2  疝 shan4  徉 yang2  
飚 biao1  跪 gui4  鏻 lin2  骟 shan4  飏 yang2  
髟 biao1  刽 gui4  隣 lin2  笧 shan4  諹 yang2  
贆 biao1  桧 gui4  魿 lin2  鱣 shan4  钖 yang2  
飑 biao1  炅 gui4  凛 lin3  訕 shan4  輰 yang2  
麃 biao1  刿 gui4  懔 lin3  繕 shan4  颺 yang2  
飆 biao1  鱖 gui4  廪 lin3  剡 shan4/yan3  鴹 yang2  
鑣 biao1  鳜 gui4  檩 lin3  商 shang1  鍚 yang2  
鏢 biao1  貴 gui4  赁 lin4  伤 shang1  养 yang3  
臕 biao1  鱥 gui4  吝 lin4  熵 shang1  仰 yang3  
脿 biao1  瞆 gui4  躏 lin4  墒 shang1  氧 yang3  
藨 biao1  禬 gui4  蔺 lin4  觞 shang1  痒 yang3  
杓 biao1/shao2  蓕 gui4  膦 lin4  殇 shang1  養 yang3  
表 biao3  赽 gui4  藺 lin4  謪 shang1  駚 yang3  
婊 biao3  趹 gui4  轥 lin4  赏 shang3  紻 yang3  
裱 biao3  襘 gui4  淋 lin4/lin2  晌 shang3  鞅 yang3/yang1  
諘 biao3  柜 gui4/ju3  拎 ling1/lin1  垧 shang3  样 yang4  
鳔 biao4  滚 gun3  灵 ling2  賞 shang3  漾 yang4  
憋 bie1  衮 gun3  零 ling2  上 shang4  恙 yang4  
鳖 bie1  鲧 gun3  龄 ling2  尚 shang4  怏 yang4  
鼈 bie1  绲 gun3  凌 ling2  绱 shang4  羕 yang4  
鱉 bie1  辊 gun3  玲 ling2  烧 shao1  詇 yang4  
蹩 bie2  磙 gun3  陵 ling2  稍 shao1  腰 yao1  
穪 bie2  袞 gun3  铃 ling2  梢 shao1  邀 yao1  
莂 bie2  鮌 gun3  菱 ling2  捎 shao1  妖 yao1  
别 bie2/bie4  緄 gun3  伶 ling2  艄 shao1  夭 yao1  
瘪 bie3  鯀 gun3  绫 ling2  筲 shao1  吆 yao1  
宾 bin1  輥 gun3  翎 ling2  蛸 shao1/xiao1  幺 yao1  
斌 bin1  棍 gun4  聆 ling2  勺 shao2  祅 yao1  
滨 bin1  謴 gun4  羚 ling2  韶 shao2  訞 yao1  
彬 bin1  睴 gun4  苓 ling2  芍 shao2  要 yao1/yao4  
濒 bin1  郭 guo1  蛉 ling2  少 shao3/shao4  约 yao1/yue1  
缤 bin1  锅 guo1  棂 ling2  绍 shao4  摇 yao2  
傧 bin1  蝈 guo1  囹 ling2  哨 shao4  遥 yao2  
豳 bin1  聒 guo1  鲮 ling2  邵 shao4  姚 yao2  
镔 bin1  崞 guo1  泠 ling2  劭 shao4  窑 yao2  
邠 bin1  呙 guo1  瓴 ling2  紹 shao4  谣 yao2  
蠙 bin1  埚 guo1  酃 ling2  潲 shao4  瑶 yao2  
賓 bin1  鍋 guo1  靈 ling2  袑 shao4  尧 yao2  
訜 bin1  涡 guo1/wo1  鸰 ling2  召 shao4/zhao4  肴 yao2  
砏 bin1  国 guo2  袊 ling2  奢 she1  爻 yao2  
槟 bin1/bing1  帼 guo2  齡 ling2  赊 she1  徭 yao2  
鬓 bin4  虢 guo2  舲 ling2  猞 she1  鳐 yao2  
殡 bin4  掴 guo2  笭 ling2  輋 she1  踰 yao2  
摈 bin4  腘 guo2  跉 ling2  蛇 she2  轺 yao2  
膑 bin4  馘 guo2  柃 ling2  舌 she2  珧 yao2  
髌 bin4  膕 guo2  齢 ling2  佘 she2  飖 yao2  
鬂 bin4  聝 guo2  鈴 ling2  蛥 she2  遙 yao2  
臏 bin4  果 guo3  秢 ling2  揲 she2/die2  蕘 yao2  
髕 bin4  裹 guo3  祾 ling2  折 she2/zhe2  餆 yao2  
鬢 bin4  猓 guo3  詅 ling2  舍 she3/she4  餚 yao2  
兵 bing1  馃 guo3  醽 ling2  社 she4  窯 yao2  
冰 bing1  椁 guo3  霝 ling2  设 she4  謡 yao2  
柄 bing3  蜾 guo3  鴒 ling2  射 she4  謠 yao2  
饼 bing3  綶 guo3  呤 ling2/ling4  涉 she4  颻 yao2  
丙 bing3  菓 guo3  领 ling3  摄 she4  崤 yao2/xiao2  
秉 bing3  粿 guo3  岭 ling3  慑 she4  繇 yao2/you2/zhou4  
禀 bing3  过 guo4  領 ling3  赦 she4  咬 yao3  
炳 bing3  過 guo4  令 ling4  麝 she4  杳 yao3  
邴 bing3  铪 ha1  另 ling4  厍 she4  舀 yao3  
稟 bing3  哈 ha1/ha3  溜 liu1  設 she4  窈 yao3  
餅 bing3  嗨 hai1/hei1  熘 liu1  蔎 she4  崾 yao3  
鈵 bing3  咳 hai1/ke2  蹓 liu1  滠 she4  闄 yao3  
鉼 bing3  孩 hai2  流 liu2  騇 she4  窅 yao3  
屏 bing3/ping2  骸 hai2  留 liu2  歙 she4/xi1  蓔 yao3  
并 bing4  還 hai2  刘 liu2  谁 shei2/shui2  药 yao4  
病 bing4  还 hai2/huan2/huan4  瘤 liu2  身 shen1  耀 yao4  
摒 bing4  海 hai3  榴 liu2  深 shen1  藥 yao4  
竝 bing4  醢 hai3  硫 liu2  申 shen1  鹞 yao4  
啵 bo  胲 hai3  浏 liu2  伸 shen1  曜 yao4  
蔔 bo  酼 hai3  琉 liu2  绅 shen1  籥 yao4  
卜 bo/bu3  害 hai4  镏 liu2  呻 shen1  艞 yao4  
波 bo1  骇 hai4  鎏 liu2  娠 shen1  靿 yao4  
播 bo1  亥 hai4  旒 liu2  砷 shen1  葯 yao4  
玻 bo1  氦 hai4  骝 liu2  诜 shen1  窔 yao4  
拨 bo1  餀 hai4  鰡 liu2  鲹 shen1  矅 yao4  
钵 bo1  酣 han1  飗 liu2  蓡 shen1  箹 yao4  
饽 bo1  憨 han1  駵 liu2  詵 shen1  鑰 yao4  
菠 bo1  鼾 han1  飀 liu2  蔘 shen1  钥 yao4/yue4  
磻 bo1  蚶 han1  鹠 liu2  鯵 shen1  耶 ye1  
缽 bo1  顸 han1  藰 liu2  籶 shen1  椰 ye1  
袚 bo1  谽 han1  驑 liu2  紳 shen1  噎 ye1  
蹳 bo1  魽 han1  柳 liu3  葠 shen1  掖 ye1/ye4  
剥 bo1/bao1  含 han2  绺 liu3  鯓 shen1  爷 ye2  
伯 bo2  韩 han2  锍 liu3  莘 shen1/xin1  揶 ye2  
博 bo2  寒 han2  罶 liu3  神 shen2  也 ye3  
勃 bo2  函 han2  羀 liu3  鰰 shen2  野 ye3  
驳 bo2  涵 han2  綹 liu3  什 shen2/shi2  冶 ye3  
泊 bo2  邯 han2  六 liu4  审 shen3  虵 ye3  
脖 bo2  晗 han2  鹨 liu4  婶 shen3  业 ye4  
舶 bo2  焓 han2  霤 liu4  哂 shen3  夜 ye4  
搏 bo2  邗 han2  鬸 liu4  渖 shen3  叶 ye4  
膊 bo2  肣 han2  遛 liu4/liu2  谂 shen3  页 ye4  
帛 bo2  韓 han2  馏 liu4/liu2  矧 shen3  液 ye4  
渤 bo2  喊 han3  陆 liu4/lu4  谉 shen3  曳 ye4  
箔 bo2  罕 han3  隆 long1/long2  瞫 shen3  谒 ye4  
铂 bo2  蔊 han3  龙 long2  魫 shen3  腋 ye4  
礴 bo2  糮 han3  笼 long2  邥 shen3  邺 ye4  
钹 bo2  汉 han4  胧 long2  甚 shen4  晔 ye4  
鹁 bo2  汗 han4  聋 long2  慎 shen4  烨 ye4  
亳 bo2  翰 han4  咙 long2  肾 shen4  靥 ye4  
茀 bo2  憾 han4  珑 long2  渗 shen4  葉 ye4  
髆 bo2  旱 han4  窿 long2  蜃 shen4  頁 ye4  
駮 bo2  撼 han4  茏 long2  腎 shen4  鐷 ye4  
踣 bo2  悍 han4  砻 long2  胂 shen4  緤 ye4  
镈 bo2  捍 han4  眬 long2  祳 shen4  鍱 ye4  
礡 bo2  瀚 han4  栊 long2  眘 shen4  拽 ye4/zhuai1/zhuai4  
艊 bo2  焊 han4  龍 long2  椹 shen4/zhen1  膶 yen  
鑮 bo2  颔 han4  癃 long2  生 sheng1  一 yi1  
鈸 bo2  菡 han4  鑨 long2  声 sheng1  医 yi1  
穛 bo2  頷 han4  籠 long2  升 sheng1  依 yi1  
髉 bo2  睅 han4  襱 long2  牲 sheng1  伊 yi1  
豰 bo2  鋎 han4  霳 long2  甥 sheng1  揖 yi1  
薄 bo2/bo4/bao2  銲 han4  躘 long2  笙 sheng1  醫 yi1  
跛 bo3  夯 hang1/ben4  驡 long2  聲 sheng1  漪 yi1  
箥 bo3  航 hang2  礱 long2  陞 sheng1  噫 yi1  
蚾 bo3  杭 hang2  蠪 long2  苼 sheng1  壹 yi1  
簸 bo3/bo4  颃 hang2  篭 long2  鼪 sheng1  咿 yi1  
擘 bo4  蚢 hang2  龓 long2  鍟 sheng1  铱 yi1  
檗 bo4  迒 hang2  聾 long2  胜 sheng1/sheng4  猗 yi1  
逋 bu1  笐 hang2  泷 long2/shuang1  绳 sheng2  欹 yi1  
晡 bu1  绗 hang2  垄 long3  繩 sheng2  祎 yi1  
陠 bu1  吭 hang2/keng1  拢 long3  渑 sheng2/mian3  黟 yi1  
钸 bu1  行 hang2/xing2/xing4  陇 long3  眚 sheng3  袆 yi1  
鯆 bu1  沆 hang4  垅 long3  省 sheng3/xing3  蛜 yi1  
餔 bu1  蒿 hao1  衖 long4  圣 sheng4  鷖 yi1  
鵏 bu1  薅 hao1  弄 long4/nong4  剩 sheng4  衣 yi1/yi4  
鈽 bu1  嚆 hao1  搂 lou1/lou3  嵊 sheng4  疑 yi2  
哺 bu1/bu3  毫 hao2  楼 lou2  晟 sheng4  移 yi2  
醭 bu2  豪 hao2  髅 lou2  聖 sheng4  遗 yi2  
补 bu3  壕 hao2  娄 lou2  賸 sheng4  仪 yi2  
捕 bu3  嚎 hao2  蝼 lou2  蕂 sheng4  宜 yi2  
補 bu3  嗥 hao2  蒌 lou2  鳾 shi  姨 yi2  
卟 bu3  蚝 hao2  耧 lou2  师 shi1  夷 yi2  
鳪 bu3  濠 hao2  謱 lou2  失 shi1  怡 yi2  
部 bu4  蠔 hao2  蔞 lou2  施 shi1  颐 yi2  
步 bu4  籇 hao2  髏 lou2  诗 shi1  咦 yi2  
布 bu4  号 hao2/hao4  鞻 lou2  尸 shi1  胰 yi2  
怖 bu4  貉 hao2/he2/mo4  喽 lou2/lou  湿 shi1  贻 yi2  
簿 bu4  郝 hao3  偻 lou2/lv3  狮 shi1  彝 yi2  
埠 bu4  好 hao3/hao4  篓 lou3  虱 shi1  沂 yi2  
钚 bu4  耗 hao4  嵝 lou3  蓍 shi1  诒 yi2  
瓿 bu4  浩 hao4  簍 lou3  絁 shi1  饴 yi2  
蔀 bu4  皓 hao4  漏 lou4  邿 shi1  痍 yi2  
篰 bu4  昊 hao4  陋 lou4  詩 shi1  眙 yi2  
踄 bu4  颢 hao4  镂 lou4  鍦 shi1  遺 yi2  
不 bu4/bu2  灏 hao4  瘘 lou4  葹 shi1  嶷 yi2  
擦 ca1  鄗 hao4  鏤 lou4  鰤 shi1  圯 yi2  
礤 ca3  號 hao4  氇 lu  鶳 shi1  讉 yi2  
猜 cai1  薃 hao4  驴 lü2/lv2  魳 shi1  迻 yi2  
才 cai2  诃 he1  榈 lü2/lv2  蝨 shi1  頉 yi2  
财 cai2  嗬 he1  闾 lü2/lv2  时 shi2  貤 yi2  
材 cai2  蠚 he1  捋 lü3/luo1/lv3  实 shi2  簃 yi2  
裁 cai2  喝 he1/he4  旅 lü3/lv3  十 shi2  訑 yi2  
財 cai2  何 he2  吕 lü3/lv3  拾 shi2  頤 yi2  
彩 cai3  河 he2  履 lü3/lv3  蚀 shi2  詒 yi2  
踩 cai3  核 he2  屡 lü3/lv3  炻 shi2  箷 yi2  
睬 cai3  盒 he2  侣 lü3/lv3  鲥 shi2  袘 yi2  
綵 cai3  颌 he2  缕 lü3/lv3  識 shi2  貽 yi2  
采 cai3/cai4  禾 he2  铝 lü3/lv3  祏 shi2  鴺 yi2  
菜 cai4  劾 he2  褛 lü3/lv3  埘 shi2  羠 yi2  
蔡 cai4  涸 he2  膂 lü3/lv3  辻 shi2  迤 yi2/yi3  
縩 cai4  阂 he2  律 lü4/lv4  鉐 shi2  以 yi3  
餐 can1  龢 he2  虑 lü4/lv4  蝕 shi2  已 yi3  
骖 can1  菏 he2  绿 lü4/lv4  鼫 shi2  椅 yi3  
驂 can1  曷 he2  氯 lü4/lv4  遈 shi2  乙 yi3  
参 can1/shen1  盍 he2  滤 lü4/lv4  鉽 shi2  矣 yi3  
残 can2  翮 he2  率 lü4/shuai4/lv4  莳 shi2/shi4  蚁 yi3  
蚕 can2  饸 he2  噜 lu1  食 shi2/si4  倚 yi3  
惭 can2  龁 he2  撸 lu1  识 shi2/zhi4  旖 yi3  
蠶 can2  盇 he2  卢 lu2  使 shi3  苡 yi3  
惨 can3  鞨 he2  炉 lu2  始 shi3  钇 yi3  
黪 can3  粭 he2  芦 lu2  史 shi3  锜 yi3  
灿 can4  鶡 he2  庐 lu2  驶 shi3  螘 yi3  
璨 can4  麧 he2  颅 lu2  矢 shi3  顗 yi3  
粲 can4  覈 he2  鲈 lu2  屎 shi3  齮 yi3  
孱 can4/chan2  鹖 he2  鸬 lu2  豕 shi3  蟻 yi3  
苍 cang1  礉 he2  胪 lu2  駛 shi3  笖 yi3  
舱 cang1  頜 he2  泸 lu2  鉂 shi3  艤 yi3  
仓 cang1  盉 he2  舻 lu2  是 shi4  舣 yi3  
沧 cang1  荷 he2/he4  轳 lu2  事 shi4  阤 yi3  
伧 cang1  和 he2/he4/huo2/huo4  栌 lu2  世 shi4  肊 yi3  
蒼 cang1  赫 he4  垆 lu2  市 shi4  釔 yi3  
螥 cang1  贺 he4  顱 lu2  式 shi4  礒 yi3  
艙 cang1  鹤 he4  鈩 lu2  士 shi4  意 yi4  
藏 cang2/zang4  褐 he4  蘆 lu2  示 shi4  义 yi4  
操 cao1  壑 he4  纑 lu2  视 shi4  议 yi4  
糙 cao1  賀 he4  艫 lu2  势 shi4  易 yi4  
曹 cao2  翯 he4  臚 lu2  试 shi4  益 yi4  
槽 cao2  隺 he4  鑪 lu2  适 shi4  异 yi4  
嘈 cao2  鸖 he4  鲁 lu3  室 shi4  艺 yi4  
漕 cao2  鶴 he4  虏 lu3  释 shi4  亦 yi4  
螬 cao2  黑 hei1  掳 lu3  氏 shi4  亿 yi4  
艚 cao2  嘿 hei1  卤 lu3  饰 shi4  译 yi4  
蓸 cao2  黒 hei1  橹 lu3  侍 shi4  役 yi4  
草 cao3  痕 hen2  镥 lu3  誓 shi4  翼 yi4  
艸 cao3  鞎 hen2  蓾 lu3  逝 shi4  忆 yi4  
肏 cao4  很 hen3  虜 lu3  轼 shi4  抑 yi4  
策 ce4  狠 hen3  艣 lu3  嗜 shi4  疫 yi4  
测 ce4  詪 hen3  磠 lu3  仕 shi4  毅 yi4  
册 ce4  恨 hen4  路 lu4  恃 shi4  谊 yi4  
厕 ce4  亨 heng1  录 lu4  噬 shi4  逸 yi4  
恻 ce4  脝 heng1  鹿 lu4  拭 shi4  溢 yi4  
粣 ce4  哼 heng1/hng  禄 lu4  柿 shi4  裔 yi4  
萗 ce4  衡 heng2  碌 lu4  谥 shi4  懿 yi4  
箣 ce4  恒 heng2  赂 lu4  舐 shi4  绎 yi4  
蓛 ce4  珩 heng2  戮 lu4  視 shi4  奕 yi4  
侧 ce4/zhai1  桁 heng2  麓 lu4  弑 shi4  邑 yi4  
膥 cen1  蘅 heng2  漉 lu4  筮 shi4  诣 yi4  
岑 cen2  鸻 heng2  璐 lu4  適 shi4  驿 yi4  
涔 cen2  鴴 heng2  辘 lu4  釋 shi4  翌 yi4  
噌 ceng1/cheng1  横 heng2/heng4  箓 lu4  試 shi4  臆 yi4  
层 ceng2  轰 hong1  潞 lu4  铈 shi4  佚 yi4  
蹭 ceng2/ceng4  烘 hong1  鹭 lu4  諡 shi4  屹 yi4  
曾 ceng2/zeng1  訇 hong1  渌 lu4  贳 shi4  轶 yi4  
插 cha1  薨 hong1  逯 lu4  眎 shi4  熠 yi4  
嚓 cha1  鍧 hong1  辂 lu4  籂 shi4  弋 yi4  
锸 cha1  軣 hong1  陸 lu4  鉃 shi4  弈 yi4  
艖 cha1  轟 hong1  簏 lu4  襫 shi4  翊 yi4  
肞 cha1  哄 hong1/hong3/hong4  錄 lu4  鈰 shi4  呓 yi4  
臿 cha1  红 hong2  蕗 lu4  飾 shi4  蜴 yi4  
鍤 cha1  洪 hong2  菉 lu4  螫 shi4/zhe1  薏 yi4  
叉 cha1/cha2/cha3  宏 hong2  盝 lu4  收 shou1  刈 yi4  
杈 cha1/cha4  鸿 hong2  録 lu4  手 shou3  羿 yi4  
差 cha1/cha4/chai1/ci1  弘 hong2  鴼 lu4  首 shou3  缢 yi4  
喳 cha1/zha1  泓 hong2  祿 lu4  守 shou3  翳 yi4  
察 cha2  荭 hong2  簬 lu4  艏 shou3  镒 yi4  
茶 cha2  竑 hong2  粶 lu4  受 shou4  峄 yi4  
茬 cha2  闳 hong2  騼 lu4  授 shou4  悒 yi4  
碴 cha2  紅 hong2  膟 lu4  售 shou4  肄 yi4  
搽 cha2  纮 hong2  騄 lu4  兽 shou4  挹 yi4  
槎 cha2  黉 hong2  睩 lu4  寿 shou4  癔 yi4  
檫 cha2  翃 hong2  稑 lu4  瘦 shou4  仡 yi4  
猹 cha2  鋐 hong2  醁 lu4  狩 shou4  義 yi4  
褨 cha2  鴻 hong2  賂 lu4  绶 shou4  議 yi4  
查 cha2/zha1  紭 hong2  籙 lu4  鏉 shou4  怿 yi4  
楂 cha2/zha1  紘 hong2  鷺 lu4  醻 shou4  佾 yi4  
镲 cha3  竤 hong2  露 lu4/lou4  膄 shou4  瘗 yi4  
衩 cha3/cha4  谼 hong2  挛 luan2  书 shu1  埸 yi4  
诧 cha4  虹 hong2/jiang4  峦 luan2  输 shu1  劓 yi4  
岔 cha4  讧 hong4  鸾 luan2  殊 shu1  鎰 yi4  
姹 cha4  闀 hong4  銮 luan2  叔 shu1  袣 yi4  
汊 cha4  訌 hong4  孪 luan2  舒 shu1  镱 yi4  
刹 cha4/sha1  閧 hong4  栾 luan2  疏 shu1  殪 yi4  
拆 chai1  蕻 hong4/hong2  滦 luan2  枢 shu1  睪 yi4  
钗 chai1  侯 hou2  脔 luan2  淑 shu1  齸 yi4  
柴 chai2  喉 hou2  娈 luan2  梳 shu1  詣 yi4  
豺 chai2  猴 hou2  鑾 luan2  蔬 shu1  藙 yi4  
侪 chai2  糇 hou2  羉 luan2  倏 shu1  蓺 yi4  
虿 chai4  骺 hou2  卵 luan3  抒 shu1  鮨 yi4  
袃 chai4  篌 hou2  乱 luan4  纾 shu1  鷧 yi4  
蠆 chai4  睺 hou2  釠 luan4  菽 shu1  絏 yi4  
瘥 chai4/cuo2  腄 hou2  略 lue4  殳 shu1  藝 yi4  
搀 chan1  瘊 hou2  锊 lue4  姝 shu1  譯 yi4  
掺 chan1/shan3  餱 hou2  掠 lue4/lue3  摅 shu1  蛡 yi4  
缠 chan2  翭 hou2  抡 lun1/lun2  輸 shu1  鶃 yi4  
蝉 chan2  葔 hou2  伦 lun2  毹 shu1  褹 yi4  
馋 chan2  吼 hou3  轮 lun2  紓 shu1  裛 yi4  
蟾 chan2  后 hou4  仑 lun2  鵨 shu1  耴 yi4  
婵 chan2  候 hou4  沦 lun2  綀 shu1  輗 yi4  
潺 chan2  厚 hou4  纶 lun2  熟 shu2  饐 yi4  
谗 chan2  後 hou4  囵 lun2  赎 shu2  豷 yi4  
廛 chan2  逅 hou4  輪 lun2  孰 shu2  鶍 yi4  
澶 chan2  鲎 hou4  菕 lun2  塾 shu2  鷁 yi4  
蟬 chan2  堠 hou4  鯩 lun2  秫 shu2  苅 yi4  
躔 chan2  郈 hou4  腀 lun2  署 shu3  謚 yi4  
酁 chan2  乎 hu1  论 lun2/lun4  鼠 shu3  鐿 yi4  
繟 chan2  呼 hu1  論 lun4  蜀 shu3  讛 yi4  
镵 chan2  忽 hu1  罗 luo1/luo2  暑 shu3  贀 yi4  
鋋 chan2  惚 hu1  逻 luo2  薯 shu3  驛 yi4  
鑱 chan2  唿 hu1  螺 luo2  曙 shu3  螠 yi4  
纒 chan2  滹 hu1  萝 luo2  黍 shu3  鮣 yin  
禪 chan2  烀 hu1  锣 luo2  籔 shu3  因 yin1  
纏 chan2  虖 hu1  骡 luo2  数 shu3/shu4/shuo4  音 yin1  
鄽 chan2  轷 hu1  椤 luo2  属 shu3/zhu3  阴 yin1  
单 chan2/dan1/shan4  胡 hu2  箩 luo2  述 shu4  姻 yin1  
禅 chan2/shan4  湖 hu2  猡 luo2  树 shu4  茵 yin1  
产 chan3  狐 hu2  镙 luo2  束 shu4  氤 yin1  
阐 chan3  壶 hu2  騾 luo2  恕 shu4  喑 yin1  
铲 chan3  蝴 hu2  驘 luo2  竖 shu4  陰 yin1  
谄 chan3  弧 hu2  脶 luo2  墅 shu4  洇 yin1  
蒇 chan3  瑚 hu2  羅 luo2  庶 shu4  堙 yin1  
冁 chan3  葫 hu2  蘿 luo2  漱 shu4  铟 yin1  
諂 chan3  斛 hu2  鸁 luo2  戍 shu4  骃 yin1  
鏟 chan3  囫 hu2  鏍 luo2  術 shu4  禋 yin1  
閳 chan3  鹕 hu2  邏 luo2  澍 shu4  秵 yin1  
闡 chan3  槲 hu2  裸 luo3  腧 shu4  絪 yin1  
骣 chan3  觳 hu2  倮 luo3  沭 shu4  闉 yin1  
忏 chan4  猢 hu2  瘰 luo3  豎 shu4  駰 yin1  
羼 chan4  煳 hu2  蠃 luo3  裋 shu4  裀 yin1  
顫 chan4  醐 hu2  蓏 luo3  蒁 shu4  霠 yin1  
韂 chan4  縠 hu2  砢 luo3  鶐 shu4  銦 yin1  
硟 chan4  餬 hu2  躶 luo3  术 shu4/zhu2  蒑 yin1  
昌 chang1  魱 hu2  洛 luo4  唰 shua1  陻 yin1  
猖 chang1  鍸 hu2  骆 luo4  刷 shua1/shua4  银 yin2  
娼 chang1  礐 hu2  摞 luo4  耍 shua3  吟 yin2  
菖 chang1  鹘 hu2/gu3  珞 luo4  摔 shuai1  淫 yin2  
伥 chang1  糊 hu2/hu4  雒 luo4  缞 shuai1  寅 yin2  
阊 chang1  虎 hu3  荦 luo4  甩 shuai3  垠 yin2  
鲳 chang1  唬 hu3  絡 luo4  帅 shuai4  夤 yin2  
閶 chang1  浒 hu3  泺 luo4  蟀 shuai4  鄞 yin2  
常 chang2  琥 hu3  茖 luo4  栓 shuan1  狺 yin2  
偿 chang2  虝 hu3  笿 luo4  拴 shuan1  霪 yin2  
尝 chang2  护 hu4  閭 lv2  闩 shuan1  銀 yin2  
肠 chang2  户 hu4  藘 lv2  涮 shuan4  蟫 yin2  
嫦 chang2  互 hu4  驢 lv2  腨 shuan4  粌 yin2  
長 chang2  沪 hu4  瞜 lv2  双 shuang1  訚 yin2  
苌 chang2  扈 hu4  馿 lv2  霜 shuang1  鷣 yin2  
腸 chang2  笏 hu4  絽 lv3  孀 shuang1  齦 yin2  
徜 chang2  祜 hu4  稆 lv3  雙 shuang1  訔 yin2  
鲿 chang2  怙 hu4  郘 lv3  騻 shuang1  誾 yin2  
裳 chang2/shang  岵 hu4  縷 lv3  艭 shuang1  碒 yin2  
长 chang2/zhang3  瓠 hu4  褸 lv3  鸘 shuang1  訡 yin2  
场 chang3  鹱 hu4  葎 lv4  驦 shuang1  引 yin3  
厂 chang3  護 hu4  綠 lv4  爽 shuang3  隐 yin3  
敞 chang3  戽 hu4  鑢 lv4  誰 shui2  饮 yin3  
昶 chang3  鱯 hu4  繂 lv4  脽 shui2  尹 yin3  
氅 chang3  鄠 hu4  嘛 ma  水 shui3  瘾 yin3  
鋹 chang3  粐 hu4  么 ma/me/yao1  税 shui4  蚓 yin3  
惝 chang3/tang3  鳠 hu4  妈 ma1  睡 shui4  縯 yin3  
唱 chang4  穫 hu4  蚂 ma1/ma3/ma4  稅 shui4  飲 yin3  
畅 chang4  冱 hu4  嬷 ma1/mo2  説 shui4  隱 yin3  
倡 chang4  綔 hu4  麻 ma2  说 shui4/shuo1  吲 yin3  
怅 chang4  花 hua1  麼 ma2  吮 shun3  飮 yin3  
鬯 chang4  砉 hua1  蔴 ma2  顺 shun4  釿 yin3  
